activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,23225479,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(S(=O)(=O)N[C@@H](C)C(=O)Nc2nc3cc(O)c(O)cc3s2)cc1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '12.73', 'le': '0.26', 'lle': '2.87', 'sei': '4.03'}",CHEMBL4872301,,CHEMBL4872301,5.19,0,http://www.openphacts.org/units/Nanomolar,3612563,=,1,1,=,,IC50,nM,,6480.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,6.48
,23225480,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC[C@H](C)[C@H](NS(=O)(=O)c1ccc(C)cc1)C(=O)Nc1nc2cc(O)c(O)cc2s1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '11.73', 'le': '0.24', 'lle': '1.92', 'sei': '4.10'}",CHEMBL4867535,,CHEMBL4867535,5.27,0,http://www.openphacts.org/units/Nanomolar,3612565,=,1,1,=,,IC50,nM,,5350.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,5.35
,23225481,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(S(=O)(=O)N[C@H](C(=O)Nc2nc3cc(O)c(O)cc3s2)C(C)(C)C)cc1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '11.66', 'le': '0.24', 'lle': '1.89', 'sei': '4.07'}",CHEMBL4860149,,CHEMBL4860149,5.24,0,http://www.openphacts.org/units/Nanomolar,3612566,=,1,1,=,,IC50,nM,,5740.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,5.74
,23225482,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)Nc2nc3cc(O)c(O)cc3s2)cc1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '11.24', 'le': '0.22', 'lle': '1.90', 'sei': '4.23'}",CHEMBL4865376,,CHEMBL4865376,5.44,0,http://www.openphacts.org/units/Nanomolar,3612567,=,1,1,=,,IC50,nM,,3660.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,3.66
,23225483,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(S(=O)(=O)N[C@@H](CSCc2ccccc2)C(=O)Nc2nc3cc(O)c(O)cc3s2)cc1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '10.71', 'le': '0.22', 'lle': '1.44', 'sei': '4.41'}",CHEMBL4877173,,CHEMBL4877173,5.67,0,http://www.openphacts.org/units/Nanomolar,3612568,=,1,1,=,,IC50,nM,,2130.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,2.13
,23225484,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(N[C@@H](Cc1ccc(O)cc1)C(=O)Nc1nc2cc(O)c(O)cc2s1)c1ccccc1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '11.88', 'le': '0.23', 'lle': '1.95', 'sei': '4.05'}",CHEMBL4877369,,CHEMBL4877369,5.34,0,http://www.openphacts.org/units/Nanomolar,3612569,=,1,1,=,,IC50,nM,,4590.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,4.59
,23225485,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(C[C@H](NC(=O)c1ccccc1)C(=O)Nc1nc2cc(O)c(O)cc2s1)Nc1ccccc1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '11.04', 'le': '0.21', 'lle': '1.79', 'sei': '3.74'}",CHEMBL4871540,,CHEMBL4871540,5.26,0,http://www.openphacts.org/units/Nanomolar,3612573,=,1,1,=,,IC50,nM,,5480.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,5.48
,23225486,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CN(C(=O)c1ccccc1)c1ccccc1)Nc1nc2cc(O)c(O)cc2s1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '13.55', 'le': '0.26', 'lle': '1.69', 'sei': '5.53'}",CHEMBL4863231,,CHEMBL4863231,5.68,0,http://www.openphacts.org/units/Nanomolar,3612574,=,1,1,=,,IC50,nM,,2070.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,2.07
,23225487,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1nc2cc(O)c(O)cc2s1)C(c1ccccc1)c1ccccc1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '16.00', 'le': '0.30', 'lle': '1.54', 'sei': '7.30'}",CHEMBL4876394,,CHEMBL4876394,6.02,0,http://www.openphacts.org/units/Nanomolar,3612575,=,1,1,=,,IC50,nM,,950.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,0.95
,23225488,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1nc2cc(O)c(O)cc2s1)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '13.51', 'le': '0.28', 'lle': '0.24', 'sei': '7.30'}",CHEMBL4877937,,CHEMBL4877937,6.02,0,http://www.openphacts.org/units/Nanomolar,3612577,=,1,1,=,,IC50,nM,,960.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,0.96
,23225489,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1nc2cc(O)c(O)cc2s1)c1ccccc1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '17.59', 'le': '0.34', 'lle': '2.08', 'sei': '6.11'}",CHEMBL4850218,,CHEMBL4850218,5.04,0,http://www.openphacts.org/units/Nanomolar,3612578,=,1,1,=,,IC50,nM,,9190.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,9.19
,23225490,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1nc2cc(O)c(O)cc2s1)c1ccc(I)cc1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '14.98', 'le': '0.40', 'lle': '2.61', 'sei': '7.49'}",CHEMBL4878316,,CHEMBL4878316,6.17,0,http://www.openphacts.org/units/Nanomolar,3612579,=,1,1,=,,IC50,nM,,670.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,0.67
,23225491,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1nc2cc(O)c(O)cc2s1)c1ccc(Cl)cc1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '16.14', 'le': '0.34', 'lle': '1.57', 'sei': '6.28'}",CHEMBL4848342,,CHEMBL4848342,5.18,0,http://www.openphacts.org/units/Nanomolar,3612580,=,1,1,=,,IC50,nM,,6660.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,6.66
,23225492,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(C(=O)Nc2nc3cc(O)c(O)cc3s2)cc1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '16.02', 'le': '0.31', 'lle': '1.54', 'sei': '5.84'}",CHEMBL4855786,,CHEMBL4855786,4.81,0,http://www.openphacts.org/units/Nanomolar,3612581,=,1,1,=,,IC50,nM,,15400.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,15.4
,23225493,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1nc2cc(O)c(O)cc2s1)c1ccc(-c2ccccc2)cc1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '16.32', 'le': '0.31', 'lle': '1.28', 'sei': '7.17'}",CHEMBL4859361,,CHEMBL4859361,5.91,0,http://www.openphacts.org/units/Nanomolar,3612582,=,1,1,=,,IC50,nM,,1220.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,1.22
,23225494,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,O=[N+]([O-])c1ccc2nc(NC(=S)Nc3ccc(I)cc3)sc2c1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '11.37', 'le': '0.31', 'lle': '0.57', 'sei': '6.48'}",CHEMBL4871038,,CHEMBL4871038,5.19,0,http://www.openphacts.org/units/Nanomolar,3612585,=,1,1,=,,IC50,nM,,6510.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,6.51
,23225495,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1ccccc1)[C@@H]1CCCN1C(=O)c1nc2cc(O)c(O)cc2s1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '14.08', 'le': '0.27', 'lle': '2.45', 'sei': '5.25'}",CHEMBL4870594,,CHEMBL4870594,5.40,0,http://www.openphacts.org/units/Nanomolar,3612586,=,1,1,=,,IC50,nM,,4000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,4.0
,23225496,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1ccccc1)c1nc2cc(O)c(O)cc2s1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '17.59', 'le': '0.34', 'lle': '2.08', 'sei': '6.11'}",CHEMBL4857961,,CHEMBL4857961,5.04,0,http://www.openphacts.org/units/Nanomolar,3612587,=,1,1,=,,IC50,nM,,9190.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,9.19
,23225497,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1ccccc1)c1cc2cc(O)c(O)cc2[nH]1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '20.37', 'le': '0.37', 'lle': '2.63', 'sei': '6.40'}",CHEMBL4857545,,CHEMBL4857545,5.46,0,http://www.openphacts.org/units/Nanomolar,3612591,=,1,1,=,,IC50,nM,,3440.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,3.44
,23225498,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1ccccc1)[C@@H]1CCCN1C(=O)c1cc2cc(O)c(O)cc2s1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '14.29', 'le': '0.28', 'lle': '1.90', 'sei': '6.08'}",CHEMBL4848445,,CHEMBL4848445,5.46,0,http://www.openphacts.org/units/Nanomolar,3612592,=,1,1,=,,IC50,nM,,3430.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,3.43
,23225499,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1ccccc1)c1cc2cc(O)c(O)cc2s1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '20.32', 'le': '0.40', 'lle': '2.24', 'sei': '8.34'}",CHEMBL4872363,,CHEMBL4872363,5.80,0,http://www.openphacts.org/units/Nanomolar,3612593,=,1,1,=,,IC50,nM,,1590.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,1.59
,23225500,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1ccccc1)[C@@H]1CCCN1C(=O)c1cc2cc(O)c(O)cc2o1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '15.32', 'le': '0.28', 'lle': '2.52', 'sei': '5.45'}",CHEMBL4875563,,CHEMBL4875563,5.61,0,http://www.openphacts.org/units/Nanomolar,3612594,=,1,1,=,,IC50,nM,,2430.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,2.43
,23225501,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1ccccc1)c1cc2cc(O)c(O)cc2o1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '22.22', 'le': '0.41', 'lle': '2.88', 'sei': '7.23'}",CHEMBL4865575,,CHEMBL4865575,5.98,0,http://www.openphacts.org/units/Nanomolar,3612595,=,1,1,=,,IC50,nM,,1040.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,1.04
,23225502,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1ccccc1)[C@@H]1CCCCN1C(=O)c1cc2cc(O)c(O)cc2o1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '14.56', 'le': '0.27', 'lle': '2.06', 'sei': '5.38'}",CHEMBL4853600,,CHEMBL4853600,5.54,0,http://www.openphacts.org/units/Nanomolar,3612596,=,1,1,=,,IC50,nM,,2900.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,2.9
,23225503,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1ccccc1)c1cnc2cc(O)c(O)cc2c1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '18.54', 'le': '0.34', 'lle': '2.30', 'sei': '6.30'}",CHEMBL4870335,,CHEMBL4870335,5.20,0,http://www.openphacts.org/units/Nanomolar,3612598,=,1,1,=,,IC50,nM,,6380.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,6.38
,23225504,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1ccccc1)[C@@H]1CCCN1C(=O)c1cc2c(O)cc(O)cc2o1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '12.82', 'le': '0.24', 'lle': '1.61', 'sei': '4.56'}",CHEMBL4872711,,CHEMBL4872711,4.70,0,http://www.openphacts.org/units/Nanomolar,3612602,=,1,1,=,,IC50,nM,,20130.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,20.13
,23225505,[],CHEMBL4825419,Inhibition of ZIKV NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1ccc(I)cc1)c1nc2cc(O)c(O)cc2s1,,,CHEMBL4823320,Bioorg Med Chem,2021,"{'bei': '14.28', 'le': '0.38', 'lle': '2.33', 'sei': '7.14'}",CHEMBL4859701,,CHEMBL4859701,5.89,0,http://www.openphacts.org/units/Nanomolar,3612605,=,1,1,=,,IC50,nM,,1300.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,1.3
,23312848,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)c1ccc(-c2cc3[nH]cc(C(=O)NC4CCNCC4)c3cc2-c2ccc(C(C)(C)C)cc2)cc1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '10.53', 'le': '0.19', 'lle': '-2.23', 'sei': '9.39'}",CHEMBL4866365,,CHEMBL4866365,5.35,0,http://www.openphacts.org/units/Nanomolar,3628360,=,1,1,=,,IC50,nM,,4500.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,4.5
,23312849,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)c1ccc(-c2ccc3[nH]cc(C(=O)NCC4CCNCC4)c3c2)cc1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '12.73', 'le': '0.23', 'lle': '0.10', 'sei': '8.71'}",CHEMBL4854741,,CHEMBL4854741,4.96,0,http://www.openphacts.org/units/Nanomolar,3628361,=,1,1,=,,IC50,nM,,11000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,11.0
,23312850,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)c1ccc(-c2ccc3c(c2)c(C(=O)NCC2CCNCC2)cn3CCCC2CCNCC2)cc1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '9.39', 'le': '0.17', 'lle': '-1.28', 'sei': '8.32'}",CHEMBL4848479,,CHEMBL4848479,4.84,0,http://www.openphacts.org/units/Nanomolar,3628362,=,1,1,=,,IC50,nM,,14600.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,14.6
,23312851,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)c1ccc(-c2ccc3c(ccn3Cc3ccc(-c4ccoc4)cc3)c2)cc1,,,CHEMBL4842369,Eur J Med Chem,2021,,CHEMBL4851530,,CHEMBL4851530,,0,http://www.openphacts.org/units/Nanomolar,3628363,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,50.0
,23312852,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)c1ccc(-c2ccc3c(ccn3Cc3ccc(-c4ccncc4)cc3)c2)cc1,,,CHEMBL4842369,Eur J Med Chem,2021,,CHEMBL4879317,,CHEMBL4879317,,0,http://www.openphacts.org/units/Nanomolar,3628364,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,50.0
,23312853,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)c1ccc(-c2ccc3[nH]c(C(=O)NCC4CCNCC4)cc3c2)cc1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '13.23', 'le': '0.24', 'lle': '0.29', 'sei': '9.06'}",CHEMBL4853384,,CHEMBL4853384,5.16,0,http://www.openphacts.org/units/Nanomolar,3628333,=,1,1,=,,IC50,nM,,7000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,7.0
,23312854,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)c1ccc(-c2ccc3c(C(=O)NCC4CCNCC4)c[nH]c3c2)cc1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '13.61', 'le': '0.25', 'lle': '0.44', 'sei': '9.31'}",CHEMBL4876027,,CHEMBL4876027,5.30,0,http://www.openphacts.org/units/Nanomolar,3628334,=,1,1,=,,IC50,nM,,5000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,5.0
,23312855,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4844502,Inhibition of Zika virus recombinant NS2B (47 to 95 residues)/NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)c1ccc(-c2ccc3cc(C(=O)NCC4CCNCC4)[nH]c3c2)cc1,,,CHEMBL4842369,Eur J Med Chem,2021,"{'bei': '13.59', 'le': '0.25', 'lle': '0.43', 'sei': '9.30'}",CHEMBL4849553,,CHEMBL4849553,5.29,0,http://www.openphacts.org/units/Nanomolar,3628335,=,1,1,=,,IC50,nM,,5100.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,5.1
